Name,INN,City,Region,Address,Website,Email,Category,OKVED
ООО СТЭК,7701010013,Санкт-Петербург,Санкт-Петербург,"г Санкт-Петербург, ул Примерная, 14",stek-tk.ru,info@stek-tk.ru,Логистика,49.41
ООО Интайм,7701010014,Санкт-Петербург,Санкт-Петербург,"г Санкт-Петербург, ул Примерная, 15",intime.ru,info@intime.ru,Логистика,49.41
ООО Маркизы и навесы Санкт-Петербург,8100001023,Санкт-Петербург,Россия,"г Санкт-Петербург, ул Мастеров, 24",https://markiz-санкт-петербург.ru,markiz@санкт-петербург-mar.ru,Маркизы и навесы,25.99
ООО Массажный салон Санкт-Петербург,8000001030,Санкт-Петербург,Россия,"г Санкт-Петербург, ул Коммерческая, 31",https://massage-санкт-петербург.ru,massage@санкт-петербург-mass.ru,Массажный салон,96.04
ООО Мебельный салон Санкт-Петербург,7800001019,Санкт-Петербург,Россия,"г Санкт-Петербург, ул Центральная, 20",https://furniture-санкт-петербург.ru,info@санкт-петербург-furniture.ru,Мебельный салон,47.59
ООО СМ-Клиника,7701010000,Санкт-Петербург,Санкт-Петербург,"г Санкт-Петербург, ул Примерная, 1",sm-clinic.ru,info@sm-clinic.ru,Медицина,86.10
ООО Медси,7701010001,Санкт-Петербург,Санкт-Петербург,"г Санкт-Петербург, ул Примерная, 2",medsi.ru,info@medsi.ru,Медицина,86.10
ООО ЕМЦ,7701010002,Санкт-Петербург,Санкт-Петербург,"г Санкт-Петербург, ул Примерная, 3",emcmos.ru,info@emcmos.ru,Медицина,86.10
ООО Семейный доктор,7701010003,Санкт-Петербург,Санкт-Петербург,"г Санкт-Петербург, ул Примерная, 4",semdoc.ru,info@semdoc.ru,Медицина,86.10
ООО Доктор рядом,7701010004,Санкт-Петербург,Санкт-Петербург,"г Санкт-Петербург, ул Примерная, 5",doctorrf.ru,info@doctorrf.ru,Медицина,86.10
ООО Клиника Маршака,7701010005,Санкт-Петербург,Санкт-Петербург,"г Санкт-Петербург, ул Примерная, 6",marshak-clinic.ru,info@marshak-clinic.ru,Медицина,86.10
ООО Альфа-Центр Здоровья,7701010006,Санкт-Петербург,Санкт-Петербург,"г Санкт-Петербург, ул Примерная, 7",alpha-health.ru,info@alpha-health.ru,Медицина,86.10
ООО Скандинавия,7701010007,Санкт-Петербург,Санкт-Петербург,"г Санкт-Петербург, ул Примерная, 8",scandclinic.ru,info@scandclinic.ru,Медицина,86.10
ООО Мать и дитя,7701010008,Санкт-Петербург,Санкт-Петербург,"г Санкт-Петербург, ул Примерная, 9",mdclinic.ru,info@mdclinic.ru,Медицина,86.10
ООО Клиника Врачебная практика,7701010009,Санкт-Петербург,Санкт-Петербург,"г Санкт-Петербург, ул Примерная, 10",med-practica.ru,info@med-practica.ru,Медицина,86.10
ООО Гемотест,7701010010,Санкт-Петербург,Санкт-Петербург,"г Санкт-Петербург, ул Примерная, 11",gemotest.ru,info@gemotest.ru,Медицина,86.10
ООО Инвитро,7701010011,Санкт-Петербург,Санкт-Петербург,"г Санкт-Петербург, ул Примерная, 12",invitro.ru,info@invitro.ru,Медицина,86.10
ООО CMD,7701010012,Санкт-Петербург,Санкт-Петербург,"г Санкт-Петербург, ул Примерная, 13",cmdlab.ru,info@cmdlab.ru,Медицина,86.10
ООО Labquest,7701010013,Санкт-Петербург,Санкт-Петербург,"г Санкт-Петербург, ул Примерная, 14",labquest.ru,info@labquest.ru,Медицина,86.10
ООО ДНКОМ,7701010014,Санкт-Петербург,Санкт-Петербург,"г Санкт-Петербург, ул Примерная, 15",dnkom.ru,info@dnkom.ru,Медицина,86.10
ООО Металлообработка Санкт-Петербург,7900001006,Санкт-Петербург,Россия,"г Санкт-Петербург, ул Промышленная, 7",https://metal-санкт-петербург.ru,metal@санкт-петербург-met.ru,Металлообработка,25.50
ООО Металлопрокат Санкт-Петербург,7900001029,Санкт-Петербург,Россия,"г Санкт-Петербург, ул Промышленная, 30",https://metaltrade-санкт-петербург.ru,metal@санкт-петербург-mtl.ru,Металлопрокат,46.72
ООО Мобильная разработка Санкт-Петербург,8000001006,Санкт-Петербург,Россия,"г Санкт-Петербург, ул Коммерческая, 7",https://mobile-санкт-петербург.ru,app@санкт-петербург-app.ru,Мобильная разработка,62.01
ООО Молокозавод Санкт-Петербург,7900001003,Санкт-Петербург,Россия,"г Санкт-Петербург, ул Промышленная, 4",https://milk-санкт-петербург.ru,info@санкт-петербург-milk.ru,Молокозавод,10.51
ООО Монтаж вентиляции Санкт-Петербург,8100001024,Санкт-Петербург,Россия,"г Санкт-Петербург, ул Мастеров, 25",https://vent-санкт-петербург.ru,vent@санкт-петербург-vent.ru,Монтаж вентиляции,43.22
ООО Мясокомбинат Санкт-Петербург,7900001001,Санкт-Петербург,Россия,"г Санкт-Петербург, ул Промышленная, 2",https://meat-санкт-петербург.ru,office@санкт-петербург-meat.ru,Мясокомбинат,10.11
